"Kingdom" "Supergroup" "Division" "Class" "Order" "Family" "Genus" "Species"
"8817" "Eukaryota" "Hacrobia" "Cryptophyta" "Cryptophyceae" "Cryptomonadales" "Cryptomonadales_X" "Cryptomonas" NA
"8818" "Eukaryota" "Alveolata" "Perkinsea" "Perkinsida" "Perkinsida_X" "Perkinsida_XX" "Perkinsida_XXX" "Perkinsida_XXX_sp."
"8819" "Eukaryota" "Opisthokonta" "Fungi" "Basidiomycota" "Pucciniomycotina" "Cystobasidiomycetes" NA NA
"8820" "Eukaryota" "Rhizaria" "Cercozoa" "Filosa-Granofilosea" "Limnofilida" "Limnofilidae" "Limnofila" "Limnofila_anglica"
"8821" "Eukaryota" "Archaeplastida" "Streptophyta" "Embryophyceae" "Embryophyceae_X" "Embryophyceae_XX" "Picea" "Picea_morrisonicola"
"8822" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" "Chrysophyceae_XX" "Chrysophyceae_XXX" "Chrysophyceae_XXX_sp."
"8823" "Eukaryota" "Rhizaria" "Cercozoa" "Filosa-Sarcomonadea" "Cercomonadida" "Cercomonadidae" "Cercomonas" "Cercomonas_plasmodialis"
"8824" "Eukaryota" NA NA NA NA NA NA NA
"8825" "Eukaryota" "Alveolata" "Ciliophora" "Colpodea" "Colpodea_X" "Cyrtolophosidida" "Cyrtolophosidida_X" "Cyrtolophosidida_X_sp."
"8826" "Eukaryota" "Opisthokonta" NA NA NA NA NA NA
"8827" "Eukaryota" "Alveolata" "Perkinsea" "Perkinsida" "Perkinsida_X" "Perkinsida_XX" "Perkinsida_XXX" "Perkinsida_XXX_sp."
"8828" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" "Chrysophyceae_Clade-B2" NA NA
"8829" "Eukaryota" "Alveolata" "Perkinsea" "Perkinsida" "Perkinsida_X" "Perkinsida_XX" "Perkinsida_XXX" "Perkinsida_XXX_sp."
"8830" "Eukaryota" "Stramenopiles" "Ochrophyta" NA NA NA NA NA
"8831" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" NA NA NA NA
"8832" "Eukaryota" "Alveolata" "Apicomplexa" "Colpodellidea" "Colpodellida" NA NA NA
"8833" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" "Chrysophyceae_XX" "Chrysophyceae_XXX" "Chrysophyceae_XXX_sp."
"8834" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" "Chrysophyceae_Clade-B2" NA NA
"8835" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Pseudodendromonadales" "Pseudodendromonadales_X" NA NA
"8836" "Eukaryota" "Alveolata" "Ciliophora" "Colpodea" "Colpodea_X" "Cyrtolophosidida" "Cyrtolophosidida_X" "Cyrtolophosidida_X_sp."
"8837" "Eukaryota" "Opisthokonta" "Metazoa" "Rotifera" "Rotifera_X" "Rotifera_XX" NA NA
"8838" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" NA NA NA NA
"8839" "Eukaryota" "Alveolata" "Ciliophora" "Colpodea" "Colpodea_X" "Cyrtolophosidida" NA NA
"8840" "Eukaryota" "Archaeplastida" "Streptophyta" "Zygnemophyceae" "Zygnemophyceae_X" "Zygnemophyceae_XX" "Cosmarium" NA
"8841" "Eukaryota" "Hacrobia" "Cryptophyta" "Cryptophyceae" "Cryptomonadales" "Cryptomonadales_X" "Plagioselmis" "Plagioselmis_nannoplanctica"
"8842" "Eukaryota" "Hacrobia" "Cryptophyta" "Cryptophyceae" "Cryptomonadales" "Cryptomonadales_X" "Plagioselmis" "Plagioselmis_nannoplanctica"
"8843" "Eukaryota" "Rhizaria" "Cercozoa" "Filosa-Imbricatea" "Spongomonadida" "Spongomonadidae" "Spongomonas" "Spongomonas_sp."
"8844" "Eukaryota" "Opisthokonta" NA NA NA NA NA NA
"8845" "Eukaryota" NA NA NA NA NA NA NA
"8846" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" NA NA NA NA
"8847" "Eukaryota" "Stramenopiles" NA NA NA NA NA NA
"8848" "Eukaryota" "Opisthokonta" "Fungi" "Basidiomycota" "Pucciniomycotina" "Cystobasidiomycetes" "Sporobolomyces" NA
"8849" "Eukaryota" "Archaeplastida" "Chlorophyta" "Chlorophyceae" "Sphaeropleales" "Sphaeropleales_X" "Desmodesmus" "Desmodesmus_intermedius"
"8850" "Eukaryota" "Opisthokonta" NA NA NA NA NA NA
"8851" "Eukaryota" "Archaeplastida" "Chlorophyta" "Chlorophyceae" "Sphaeropleales" "Sphaeropleales_X" "Desmodesmus" "Desmodesmus_intermedius"
"8852" "Eukaryota" "Rhizaria" "Cercozoa" "Filosa-Sarcomonadea" "Glissomonadida" "Glissomonadida_Clade-Y" "Glissomonadida_Clade-Y_X" "Glissomonadida_Clade-Y_X_sp."
"8853" "Eukaryota" "Hacrobia" "Telonemia" "Telonemia_X" "Telonemia_XX" "Telonemia-Group-1" "Telonema-Group-1" "Telonema_subtile"
"8854" "Eukaryota" "Opisthokonta" "Metazoa" "Rotifera" "Rotifera_X" "Rotifera_XX" NA NA
"8855" "Eukaryota" "Stramenopiles" "Ochrophyta" NA NA NA NA NA
"8856" "Eukaryota" "Opisthokonta" "Fungi" "Basidiomycota" "Pucciniomycotina" "Cystobasidiomycetes" "Sporobolomyces" NA
"8857" "Eukaryota" "Archaeplastida" "Streptophyta" "Embryophyceae" "Embryophyceae_X" "Embryophyceae_XX" "Picea" "Picea_morrisonicola"
"8858" "Eukaryota" "Archaeplastida" "Chlorophyta" "Chlorophyceae" "Sphaeropleales" "Sphaeropleales_X" "Desmodesmus" "Desmodesmus_intermedius"
"8859" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" NA NA NA
"8860" "Eukaryota" "Stramenopiles" "Ochrophyta" "Synurophyceae" "Synurales" "Synurales_X" NA NA
"8861" "Eukaryota" NA NA NA NA NA NA NA
"8862" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" NA NA NA
"8863" "Eukaryota" "Archaeplastida" "Chlorophyta" "Chlorophyceae" "Sphaeropleales" "Sphaeropleales_X" "Desmodesmus" "Desmodesmus_intermedius"
"8864" "Eukaryota" "Hacrobia" "Telonemia" "Telonemia_X" "Telonemia_XX" "Telonemia-Group-1" "Telonema-Group-1" "Telonema_subtile"
"8865" "Eukaryota" "Alveolata" NA NA NA NA NA NA
"8866" "Eukaryota" "Archaeplastida" "Chlorophyta" "Trebouxiophyceae" NA NA NA NA
"8867" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" NA NA NA NA
"8868" "Eukaryota" "Stramenopiles" "Pseudofungi" "Oomycota" "Oomycota_X" NA NA NA
"8869" "Eukaryota" NA NA NA NA NA NA NA
"8870" "Eukaryota" "Opisthokonta" "Fungi" "Cryptomycota" "Cryptomycotina" "Cryptomycotina_X" "Cryptomycotina_XX" "Cryptomycotina_XX_sp."
"8871" "Eukaryota" "Opisthokonta" "Fungi" "Basidiomycota" "Pucciniomycotina" "Cystobasidiomycetes" "Rhodotorula" "Rhodotorula_aurantiaca"
"8872" "Eukaryota" "Stramenopiles" "Ochrophyta" NA NA NA NA NA
"8873" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Bicoecales" "Bicoecaceae" "Bicoecaceae_X" "Bicoecaceae_X_sp."
"8874" "Eukaryota" "Opisthokonta" "Fungi" "Cryptomycota" "Cryptomycotina" "Cryptomycotina_X" "Cryptomycotina_XX" "Cryptomycotina_XX_sp."
"8875" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" "Chrysophyceae_Clade-B1" "Chrysophyceae_Clade-B1_X" "Chrysophyceae_Clade-B1_X_sp."
"8876" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Pseudodendromonadales" "Pseudodendromonadales_X" "Pseudodendromonadales_XX" "Pseudodendromonadales_XX_sp."
"8877" "Eukaryota" "Alveolata" "Ciliophora" "Oligohymenophorea" "Peritrichia_2" "Sessilida" NA NA
"8878" "Eukaryota" NA NA NA NA NA NA NA
"8879" "Eukaryota" "Archaeplastida" "Chlorophyta" "Mamiellophyceae" "Monomastigales" "Monomastigaceae" "Monomastix" "Monomastix_opisthostigma"
"8880" "Eukaryota" "Alveolata" "Ciliophora" "Oligohymenophorea" "Oligohymenophorea_X" "Oligohymenophorea_XX" NA NA
"8881" "Eukaryota" "Archaeplastida" "Chlorophyta" "Mamiellophyceae" "Monomastigales" "Monomastigaceae" "Monomastix" NA
"8882" "Eukaryota" "Hacrobia" "Cryptophyta" "Cryptophyceae" "Cryptomonadales" "Cryptomonadales_X" "Cryptomonas" "Cryptomonas_obovoidea"
"8883" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Pseudodendromonadales" "Pseudodendromonadales_X" NA NA
"8884" "Eukaryota" "Alveolata" "Apicomplexa" "Colpodellidea" "Colpodellida" "Chrompodellids_CHR1_XX" "Chrompodellids_CHR1_XXX" "Chrompodellids_CHR1_XXX_sp."
"8885" "Eukaryota" "Hacrobia" "Cryptophyta" "Cryptophyceae" "Cryptomonadales" "Cryptomonadales_X" "Cryptomonas" "Cryptomonas_obovoidea"
"8886" "Eukaryota" "Archaeplastida" "Chlorophyta" "Mamiellophyceae" "Monomastigales" "Monomastigaceae" NA NA
"8887" "Eukaryota" "Alveolata" "Apicomplexa" "Colpodellidea" "Colpodellida" "Chrompodellids_CHR1_XX" "Chrompodellids_CHR1_XXX" "Chrompodellids_CHR1_XXX_sp."
"8888" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" "Chrysophyceae_Clade-B1" "Chrysonebula" "Chrysonebula_flava"
"8889" "Eukaryota" "Alveolata" NA NA NA NA NA NA
"8890" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Pseudodendromonadales" "Pseudodendromonadales_X" NA NA
"8891" "Eukaryota" "Hacrobia" "Centroheliozoa" "Centroheliozoa_X" "Pterocystida" NA NA NA
"8892" "Eukaryota" "Hacrobia" "Centroheliozoa" "Centroheliozoa_X" "Pterocystida" NA NA NA
"8893" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" NA NA
"8894" "Eukaryota" "Stramenopiles" "Ochrophyta" "Bacillariophyta" "Bacillariophyta_X" "Polar-centric-Mediophyceae" "Urosolenia" "Urosolenia_eriensis"
"8895" "Eukaryota" "Alveolata" NA NA NA NA NA NA
"8896" "Eukaryota" "Stramenopiles" "Ochrophyta" NA NA NA NA NA
"8897" "Eukaryota" "Opisthokonta" "Fungi" "Cryptomycota" "Cryptomycotina" "Cryptomycotina_X" "Cryptomycotina_XX" "Cryptomycotina_XX_sp."
"8898" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" "Chrysophyceae_XX" "Chrysophyceae_XXX" "Chrysophyceae_XXX_sp."
"8899" "Eukaryota" NA NA NA NA NA NA NA
"8900" "Eukaryota" "Hacrobia" "Centroheliozoa" "Centroheliozoa_X" NA NA NA NA
"8901" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" "Chrysophyceae_Clade-B2" "Chrysamoeba" NA
"8902" "Eukaryota" NA NA NA NA NA NA NA
"8903" "Eukaryota" "Stramenopiles" NA NA NA NA NA NA
"8904" "Eukaryota" "Opisthokonta" "Metazoa" "Arthropoda" "Crustacea" NA NA NA
"8905" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" "Chrysophyceae_Clade-B2" "Chrysamoeba" NA
"8906" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Pseudodendromonadales" "Pseudodendromonadales_X" NA NA
"8907" "Eukaryota" "Stramenopiles" "Ochrophyta" "Dictyochophyceae" "Dictyochophyceae_X" "Pedinellales" NA NA
"8908" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" "Chrysophyceae_XX" "Chrysophyceae_XXX" "Chrysophyceae_XXX_sp."
"8909" "Eukaryota" "Opisthokonta" "Fungi" "Ascomycota" "Pezizomycotina" "Dothideomycetes" NA NA
"8910" "Eukaryota" "Opisthokonta" "Fungi" "Ascomycota" "Pezizomycotina" "Dothideomycetes" "Ascochyta" NA
"8911" "Eukaryota" "Rhizaria" "Cercozoa" "Filosa-Granofilosea" "Limnofilida" "Limnofilidae" "Limnofila" "Limnofila_anglica"
"8912" "Eukaryota" "Rhizaria" "Cercozoa" "Filosa-Granofilosea" "Limnofilida" "Limnofilidae" "Limnofila" NA
"8913" "Eukaryota" "Opisthokonta" "Fungi" "Ascomycota" "Pezizomycotina" "Dothideomycetes" NA NA
"8914" "Eukaryota" "Stramenopiles" "Ochrophyta" NA NA NA NA NA
"8915" "Eukaryota" "Rhizaria" "Cercozoa" "Filosa-Granofilosea" NA NA NA NA
"8916" "Eukaryota" "Hacrobia" "Centroheliozoa" "Centroheliozoa_X" "Pterocystida" NA NA NA
"8917" "Eukaryota" "Hacrobia" "Centroheliozoa" "Centroheliozoa_X" "Pterocystida" "Pterocystida_X" "Pterocystida_XX" "Pterocystida_XX_sp."
"8918" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" NA NA
"8919" "Eukaryota" "Hacrobia" "Centroheliozoa" "Centroheliozoa_X" "Pterocystida" "Pterocystida_X" "Pterocystida_XX" "Pterocystida_XX_sp."
"8920" "Eukaryota" "Opisthokonta" "Fungi" "Cryptomycota" "Cryptomycotina" "Cryptomycotina_X" "Cryptomycotina_XX" "Cryptomycotina_XX_sp."
"8921" "Eukaryota" "Archaeplastida" "Chlorophyta" "Trebouxiophyceae" "Watanabea-Clade" "Watanabea-Clade_X" "Chloroidium" "Chloroidium_ellipsoideum"
"8922" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" "Chrysophyceae_Clade-C" "Poteriospumella" "Poteriospumella_lacustris"
"8923" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" "Gonyaulacales" "Ceratiaceae" "Ceratium" "Ceratium_hirundinella"
"8924" "Eukaryota" "Opisthokonta" "Fungi" "Cryptomycota" "Cryptomycotina" "Cryptomycotina_X" "Cryptomycotina_XX" "Cryptomycotina_XX_sp."
"8925" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" "Chrysophyceae_Clade-C" "Poteriospumella" "Poteriospumella_lacustris"
"8926" "Eukaryota" "Opisthokonta" "Metazoa" "Arthropoda" "Crustacea" "Maxillopoda" "Cyclopidae" "Cyclopidae_sp."
"8927" "Eukaryota" "Stramenopiles" "Ochrophyta" "Bacillariophyta" "Bacillariophyta_X" "Polar-centric-Mediophyceae" NA NA
"8928" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" NA NA NA NA
"8929" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" "Chrysophyceae_Clade-C" NA NA
"8930" "Eukaryota" "Alveolata" NA NA NA NA NA NA
"8931" "Eukaryota" "Opisthokonta" "Fungi" "Basidiomycota" "Agaricomycotina" "Tremellomycetes" "Cryptococcus" NA
"8932" "Eukaryota" "Archaeplastida" "Chlorophyta" "Chlorophyceae" "Chlamydomonadales" "Chlamydomonadales_X" NA NA
"8933" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" "Chrysophyceae_XX" "Chrysophyceae_XXX" "Chrysophyceae_XXX_sp."
"8934" "Eukaryota" "Opisthokonta" "Fungi" NA NA NA NA NA
"8935" "Eukaryota" "Stramenopiles" "Ochrophyta" "Dictyochophyceae" "Dictyochophyceae_X" "Pedinellales" NA NA
"8936" "Eukaryota" "Stramenopiles" "Ochrophyta" "Bacillariophyta" "Bacillariophyta_X" "Polar-centric-Mediophyceae" NA NA
"8937" "Eukaryota" "Stramenopiles" "Ochrophyta" "Bacillariophyta" "Bacillariophyta_X" "Polar-centric-Mediophyceae" NA NA
"8938" "Eukaryota" "Archaeplastida" "Chlorophyta" "Chlorophyceae" "Sphaeropleales" "Sphaeropleales_X" "Hariotina" "Hariotina_reticulata"
"8939" "Eukaryota" "Archaeplastida" "Chlorophyta" "Chlorophyceae" NA NA NA NA
"8940" "Eukaryota" NA NA NA NA NA NA NA
"8941" "Eukaryota" "Archaeplastida" "Chlorophyta" "Trebouxiophyceae" "Watanabea-Clade" "Watanabea-Clade_X" "Chloroidium" "Chloroidium_ellipsoideum"
"8942" "Eukaryota" "Archaeplastida" "Chlorophyta" "Trebouxiophyceae" "Watanabea-Clade" "Watanabea-Clade_X" "Chloroidium" "Chloroidium_sp."
"8943" "Eukaryota" "Hacrobia" "Cryptophyta" "Cryptophyceae" "Cryptomonadales" "Cryptomonadales_X" "Rhodomonas" "Rhodomonas_minuta"
"8944" "Eukaryota" "Opisthokonta" "Fungi" NA NA NA NA NA
"8945" "Eukaryota" "Alveolata" "Ciliophora" "Spirotrichea" "Hypotrichia" NA NA NA
"8946" "Eukaryota" "Opisthokonta" "Metazoa" "Arthropoda" "Crustacea" "Maxillopoda" NA NA
"8947" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" NA NA
"8948" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" "Prorocentrales" "Prorocentraceae" "Prorocentrum" "Prorocentrum_sp."
"8949" "Eukaryota" "Archaeplastida" "Chlorophyta" "Chlorophyceae" "Chlamydomonadales" "Chlamydomonadales_X" NA NA
"8950" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" "Prorocentrales" "Prorocentraceae" "Prorocentrum" "Prorocentrum_sp."
"8951" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" "Clydaea" "Clydaea_vesicula"
"8952" "Eukaryota" "Rhizaria" "Cercozoa" "Filosa-Thecofilosea" "Filosa-Thecofilosea_X" "Filosa-Thecofilosea_XX" "Filosa-Thecofilosea_XXX" "Filosa-Thecofilosea_XXX_sp."
"8953" "Eukaryota" "Archaeplastida" "Chlorophyta" "Chlorophyceae" "Sphaeropleales" "Sphaeropleales_X" NA NA
"8954" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" "Prorocentrales" "Prorocentraceae" "Prorocentrum" "Prorocentrum_sp."
"8955" "Eukaryota" "Archaeplastida" "Chlorophyta" "Chlorophyceae" "Sphaeropleales" "Sphaeropleales_X" "Coenochloris" "Coenochloris_sp."
"8956" "Eukaryota" "Archaeplastida" "Chlorophyta" "Chlorophyceae" "Sphaeropleales" "Sphaeropleales_X" "Coenochloris" "Coenochloris_sp."
"8957" "Eukaryota" "Stramenopiles" "Ochrophyta" "Dictyochophyceae" "Dictyochophyceae_X" "Pedinellales" NA NA
"8958" "Eukaryota" "Opisthokonta" NA NA NA NA NA NA
"8959" "Eukaryota" "Stramenopiles" "Ochrophyta" "Dictyochophyceae" "Dictyochophyceae_X" "Pedinellales" NA NA
"8960" "Eukaryota" "Archaeplastida" "Chlorophyta" "Chlorophyceae" "Sphaeropleales" "Sphaeropleales_X" NA NA
"8961" "Eukaryota" "Stramenopiles" "Ochrophyta" NA NA NA NA NA
"8962" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Pseudodendromonadales" "Pseudodendromonadales_X" "Pseudodendromonadales_XX" "Pseudodendromonadales_XX_sp."
"8963" "Eukaryota" "Rhizaria" "Cercozoa" "Filosa-Sarcomonadea" "Cercomonadida" "Paracercomonadidae" "Paracercomonas" NA
"8964" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" NA NA NA NA
"8965" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Pseudodendromonadales" "Pseudodendromonadales_X" "Pseudodendromonadales_XX" "Pseudodendromonadales_XX_sp."
"8966" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" "Suessiales" "Borghiellaceae" "Baldinia" NA
"8967" "Eukaryota" "Stramenopiles" "Stramenopiles_X" "Stramenopiles_XX" "Stramenopiles_XXX" "Stramenopiles_XXXX" "Stramenopiles_XXXXX" "Stramenopiles_XXXXX_sp."
"8968" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Pseudodendromonadales" "Pseudodendromonadales_X" "Pseudodendromonadales_XX" "Pseudodendromonadales_XX_sp."
"8969" "Eukaryota" "Archaeplastida" "Chlorophyta" "Chlorophyceae" "Sphaeropleales" "Sphaeropleales_X" NA NA
"8970" "Eukaryota" "Stramenopiles" "Stramenopiles_X" "Stramenopiles_XX" "Stramenopiles_XXX" "Stramenopiles_XXXX" "Stramenopiles_XXXXX" "Stramenopiles_XXXXX_sp."
"8971" "Eukaryota" "Stramenopiles" NA NA NA NA NA NA
"8972" "Eukaryota" "Opisthokonta" "Fungi" NA NA NA NA NA
"8973" "Eukaryota" "Alveolata" "Ciliophora" NA NA NA NA NA
"8974" "Eukaryota" "Stramenopiles" "Ochrophyta" NA NA NA NA NA
"8975" "Eukaryota" NA NA NA NA NA NA NA
"8976" "Eukaryota" NA NA NA NA NA NA NA
"8977" "Eukaryota" "Stramenopiles" NA NA NA NA NA NA
"8978" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Pseudodendromonadales" "Pseudodendromonadales_X" NA NA
"8979" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" "Suessiales" "Borghiellaceae" NA NA
"8980" "Eukaryota" "Stramenopiles" NA NA NA NA NA NA
"8981" "Eukaryota" "Rhizaria" "Cercozoa" "Filosa-Sarcomonadea" "Cercomonadida" "Paracercomonadidae" "Paracercomonas" NA
"8982" "Eukaryota" "Stramenopiles" "Pseudofungi" "Oomycota" "Oomycota_X" "Saprolegniales" "Saprolegniales_X" "Saprolegniales_X_sp."
"8983" "Eukaryota" "Alveolata" "Apicomplexa" "Colpodellidea" "Colpodellida" "Alphamonaceae" "Aphamonas" "Aphamonas_edax"
"8984" "Eukaryota" "Opisthokonta" NA NA NA NA NA NA
"8985" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" "Suessiales" "Suessiaceae" "Asulcocephalium" "Asulcocephalium_miricentonis"
"8986" "Eukaryota" "Stramenopiles" "Ochrophyta" NA NA NA NA NA
"8987" "Eukaryota" "Stramenopiles" "Pseudofungi" "Oomycota" "Oomycota_X" "Saprolegniales" NA NA
"8988" "Eukaryota" "Opisthokonta" "Fungi" "Basidiomycota" "Pucciniomycotina" "Microbotryomycetes" "Rhodosporidium" "Rhodosporidium_sphaerocarpum"
"8989" "Eukaryota" "Opisthokonta" "Fungi" "Cryptomycota" "Cryptomycotina" "Cryptomycotina_X" "Rozella" "Rozella_allomycis"
"8990" "Eukaryota" "Stramenopiles" "Ochrophyta" NA NA NA NA NA
"8991" "Eukaryota" "Opisthokonta" "Fungi" NA NA NA NA NA
"8992" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Pseudodendromonadales" "Pseudodendromonadales_X" NA NA
"8993" "Eukaryota" "Stramenopiles" "Ochrophyta" "Chrysophyceae" "Chrysophyceae_X" "Chrysophyceae_Clade-B1" "Chrysophyceae_Clade-B1_X" "Chrysophyceae_Clade-B1_X_sp."
"8994" "Eukaryota" "Stramenopiles" "Ochrophyta" NA NA NA NA NA
"8995" "Eukaryota" "Alveolata" "Apicomplexa" "Colpodellidea" "Colpodellida" "Alphamonaceae" "Aphamonas" "Aphamonas_edax"
"8996" "Eukaryota" "Opisthokonta" NA NA NA NA NA NA
"8997" "Eukaryota" "Stramenopiles" "Pseudofungi" "Oomycota" "Oomycota_X" "Saprolegniales" "Saprolegniales_X" "Saprolegniales_X_sp."
"8998" "Eukaryota" "Alveolata" "Ciliophora" NA NA NA NA NA
"8999" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" "Gymnodiniales" "Gymnodiniaceae" "Spiniferodinium" NA
"9000" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Pseudodendromonadales" "Pseudodendromonadales_X" "Pseudodendromonadales_XX" "Pseudodendromonadales_XX_sp."
"9001" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" NA NA NA NA
"9002" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" "Rhizophydium" NA
"9003" "Eukaryota" NA NA NA NA NA NA NA
"9004" "Eukaryota" "Stramenopiles" "Ochrophyta" "Eustigmatophyceae" "Eustigmatophyceae_X" "Eustigmatophyceae_XX" "Trachydiscus" "Trachydiscus_minutus"
"9005" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" "Gymnodiniales" "Gymnodiniaceae" NA NA
"9006" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" NA NA NA NA
"9007" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" "Rhizophydium" "Rhizophydium_chlorogonii"
"9008" "Eukaryota" "Alveolata" "Ciliophora" NA NA NA NA NA
"9009" "Eukaryota" "Alveolata" "Dinoflagellata" "Dinophyceae" NA NA NA NA
"9010" "Eukaryota" "Rhizaria" "Cercozoa" "Novel-clade-10-12" "Tremulida" "Tremulidae" "Tremula" "Tremula_sp."
"9011" "Eukaryota" "Excavata" "Discoba" "Euglenozoa" "Euglenida" "Petalomonadales" "Petalomonas" "Petalomonas_sp."
"9012" "Eukaryota" "Opisthokonta" NA NA NA NA NA NA
"9013" "Eukaryota" "Stramenopiles" "Opalozoa" "Bicoecea" "Pseudodendromonadales" "Pseudodendromonadales_X" "Pseudodendromonadales_XX" "Pseudodendromonadales_XX_sp."
"9014" "Eukaryota" "Amoebozoa" "Lobosa" "Lobosa_X" "Lobosa_XX" "LKM74-lineage" "LKM74-lineage_X" "LKM74-lineage_X_sp."
"9015" "Eukaryota" "Opisthokonta" "Fungi" NA NA NA NA NA
"9016" "Eukaryota" "Alveolata" "Ciliophora" "Oligohymenophorea" NA NA NA NA
"9017" "Eukaryota" "Opisthokonta" "Fungi" "Chytridiomycota" "Chytridiomycotina" "Chytridiomycetes" "Clydaea" "Clydaea_vesicula"
"9018" "Eukaryota" "Rhizaria" "Cercozoa" "Filosa-Imbricatea" "Spongomonadida" "Spongomonadidae" NA NA
"9019" "Eukaryota" "Rhizaria" "Cercozoa" "Filosa-Sarcomonadea" "Glissomonadida" "Allapsidae" NA NA
"9020" "Eukaryota" "Stramenopiles" "Sagenista" "Labyrinthulomycetes" "Thraustochytriales" "Thraustochytriaceae" "Amphifilidae" "Amphifilidae_sp."
"9021" "Eukaryota" NA NA NA NA NA NA NA
"9022" "Eukaryota" "Rhizaria" "Cercozoa" "Filosa-Granofilosea" "Filosa-Granofilosea_X" "Novel-Gran-234" "Novel-Gran-234_X" "Novel-Gran-234_X_sp."
"9023" "Eukaryota" "Opisthokonta" "Fungi" NA NA NA NA NA
"9024" "Eukaryota" "Stramenopiles" "Ochrophyta" "Bacillariophyta" "Bacillariophyta_X" "Raphid-pennate" NA NA
"9025" "Eukaryota" "Opisthokonta" NA NA NA NA NA NA
"9026" "Eukaryota" "Alveolata" "Ciliophora" "Oligohymenophorea" "Oligohymenophorea_X" "Conchophthiridae" "Conchophthirus" "Conchophthirus_sp."
"9027" "Eukaryota" "Alveolata" "Ciliophora" "Heterotrichea" "Heterotrichea_X" "Spirostomidae" "Spirostomum" NA
